StudentID,InMotif_1,InMotif_2,InMotif_3,SelfEff_1,SelfEff_2,SelfEff_3,Teacher_1,Teacher_2,Teacher_3,ExMotif_1,ExMotif_2,ExMotif_3,Gender,NumBook,NumDevice,EdMother,EdFather,Region
6608,-3.1238,0.3104,-0.5953,-3.2755,0.4325,0.2749,0.5985,0.7933,0.1243,1.2911,0.3908,-0.5274,1,2,3,2,2,HKG
6609,-3.5815,-0.7844,0.9814,-2.6926,0.1019,0.5455,-0.3344,-0.3822,-1.0337,-0.6915,0.8765,0.3928,2,3,5,8,8,HKG
6610,2.3051,-1.7152,0.0883,1.184,-0.1103,0.443,-0.3678,0.3521,0.4664,0.9054,-0.2752,-0.9176,1,3,5,3,8,HKG
6611,1.193,-0.5956,0.1058,1.1617,-0.2097,-0.6133,-0.4908,-0.9604,0.1041,3.2733,0.5813,-0.8452,2,2,3,8,8,HKG
6612,3.6929,-1.1727,0.615,0.8583,-0.9716,0.9828,-1.6915,0.1155,-0.1339,2.3362,-0.3827,0.1293,2,1,3,3,3,HKG
6613,-3.812,0.0681,-0.5686,0.5991,0.6262,0.4829,3.9572,-0.6492,0.252,-2.0457,0.7105,-1.1931,2,1,3,3,8,HKG
6614,-1.084,0.165,0.0797,-0.4177,-0.134,-0.1599,1.2995,-0.4933,0.025,2.3339,0.7389,0.3446,2,1,3,2,3,HKG
6615,-3.3369,0.9147,-0.0718,-3.2755,0.4325,0.2749,1.481,1.9003,-0.3653,-1.0551,0.9392,0.0319,1,2,2,2,2,HKG
6616,1.8809,1.0005,-0.5212,-0.1131,-1.6595,0.3,-1.9685,2.3509,1.5675,3.6354,0.0311,0.7488,2,2,3,2,4,HKG
6617,1.7745,-0.1772,-0.4937,3.5169,0.1349,1.4752,0.6886,-2.2855,-2.0467,0.3871,1.5147,0.7242,1,5,4,3,2,HKG
6618,-0.7705,-0.7403,1.3033,0.7735,0.9198,-0.1029,-2.5141,0.3295,1.0343,2.3339,0.7389,0.3446,1,3,4,8,4,HKG
6619,-0.7391,0.2856,-0.0265,0.2146,0.6084,0.6483,-0.2763,0.3852,0.6883,0.2748,0.2636,0.351,1,3,4,6,6,HKG
6620,0.7061,0.6142,1.3854,1.8362,-1.2455,0.5607,-1.6666,0.0509,-0.2602,1.5456,-0.1758,0.1181,1,2,3,3,3,HKG
6621,4.4548,-0.9716,0.2499,4.32,0.712,0.1226,-4.5835,0.632,-0.5587,1.9964,-0.6806,0.3343,1,3,3,6,6,HKG
6622,1.3851,0.8049,-1.2886,-3.015,0.2304,0.1458,0.5308,2.8747,-2.3248,2.3153,0.73,0.0221,1,3,4,1,1,HKG
6623,-2.9587,-0.3485,0.5326,-2.6314,-0.0334,-0.5763,0.4797,0.0736,-0.8281,0.9019,-0.3462,-0.973,2,2,3,6,7,HKG
6624,-3.729,-1.2623,-1.6953,-3.2755,0.4325,0.2749,3.9572,-0.6492,0.252,-2.7084,1.3399,0.0419,2,3,3,2,2,HKG
6625,-0.1242,1.1148,-1.2717,-2.9565,0.4818,-0.4043,0.591,1.4905,0.6138,-1.4668,1.2966,-1.4805,2,4,2,3,3,HKG
6626,-0.7632,0.2964,0.099,0.8555,-1.1487,-0.0355,-1.3656,1.3319,-0.7105,0.9618,-0.0328,-0.4281,2,4,5,6,6,HKG
6627,-3.3771,-1.2647,-0.579,-3.2755,0.4325,0.2749,3.6555,-0.9318,-0.4847,-0.0657,2.5078,-0.379,2,4,5,8,8,HKG
6628,-4.3683,0.5507,-0.1246,-0.1257,1.2468,-0.0954,3.7472,-0.1873,0.1672,1.2266,2.7451,-1.3698,2,2,3,2,3,HKG
6629,-2.9915,1.064,0.4216,-1.0275,0.6254,-0.3756,3.4391,0.2002,0.1355,1.3302,0.5692,0.6561,2,1,3,2,3,HKG
6630,2.2832,-0.2735,-0.0423,0.8372,0.3248,-0.7025,-2.8043,0.1858,1.279,1.3012,0.08,0.2879,1,4,4,2,1,HKG
6631,-0.5742,0.9805,0.5012,-1.3978,-0.4953,0.6644,-1.5749,0.7954,0.3917,0.9629,0.4684,0.7003,2,2,4,2,2,HKG
6632,1.1574,-0.5459,0.1514,0.5397,0.0931,0.4763,-0.9816,0.5758,0.7181,0.9511,0.5518,0.4491,1,2,2,2,2,HKG
6633,-3.1611,4.3525,-2.9876,-0.3913,-0.339,-0.1772,1.2554,-1.2664,-0.9046,0.2921,-0.3749,-1.0904,2,5,5,8,8,HKG
6634,-3.7043,0.8038,-0.0258,-1.7361,0.2728,0.4418,2.7828,-0.2838,-0.2779,-2.3425,0.1556,0.1876,2,2,5,3,3,HKG
6635,-3.6195,0.7918,-0.3838,1.1545,0.0457,-1.3602,-0.4334,0.7659,-0.4563,-2.3919,-0.6361,0.6666,2,4,3,7,6,HKG
6636,1.2031,-0.6446,-0.4437,2.1446,-0.1032,0.4855,-1.3922,-0.3532,-0.254,2.9659,0.7939,-0.2562,2,2,2,4,4,HKG
6637,-1.0055,-1.2494,0.0958,0.1675,-1.9654,0.7247,-3.3804,0.3074,0.5361,0.9123,-0.8245,0.0509,1,2,4,3,8,HKG
6638,-0.1899,-1.4436,0.4321,-0.6897,0.2175,0.4579,-1.2701,1.373,-0.1719,1.9988,2.9047,0.8379,2,1,4,3,8,HKG
6639,4.1441,-1.152,-0.3189,1.836,-1.6198,0.8826,-3.3938,0.2875,-0.094,0.965,-0.7457,0.9456,1,3,2,8,8,HKG
6640,-4.3683,0.5507,-0.1246,-2.058,0.0411,-0.5689,3.3926,-0.3888,0.4905,3.3701,0.7774,1.3144,2,3,4,6,7,HKG
6641,-3.8358,0.0027,0.9574,-3.2755,0.4325,0.2749,-0.0414,-2.4998,-0.2063,-2.7063,0.1258,0.2871,1,2,4,8,8,HKG
6642,1.0789,0.8685,0.1354,-0.1191,0.4163,0.2191,-0.6641,-1.6645,-0.0528,-1.67,1.1654,-0.2305,2,1,2,8,8,HKG
6643,0.7408,-0.6945,0.5097,1.164,0.4623,-0.0144,-2.1105,-0.1437,0.2678,-2.081,-0.7776,0.1328,1,4,5,6,6,HKG
6644,-1.4404,0.0833,0.1061,1.7577,-0.7931,0.052,-0.4302,-1.008,-0.6655,0.6437,0.5655,-0.4024,2,2,3,3,8,HKG
6645,-4.1465,-0.1777,0.3886,-3.2755,0.4325,0.2749,1.0406,-0.0689,-0.0199,0.1467,1.5405,0.4637,1,3,2,6,8,HKG
6646,4.4548,-0.9716,0.2499,1.5023,-1.8119,0.4534,-2.2726,0.004,1.4692,3.7068,0.8601,1.157,1,4,5,4,8,HKG
6647,1.7269,-1.0685,-0.3985,2.0792,-0.0666,0.6432,-0.0458,-0.0807,0.1949,1.3934,0.0137,0.6342,2,1,3,1,3,HKG
6648,-0.5359,-2.7101,-0.4901,-3.2755,0.4325,0.2749,-1.5304,-1.6866,-0.5509,-1.0551,0.9392,0.0319,2,3,5,8,8,HKG
6649,0.3497,-0.7451,0.6115,3.9821,1.1199,-0.7109,-0.8811,0.4659,-0.6195,3.3639,-0.4811,-0.0768,1,3,5,4,4,HKG
6650,1.0789,0.8685,0.1354,3.0372,0.4002,0.1634,-3.8985,1.1568,0.4196,2.4332,-0.5793,0.9119,2,5,3,8,8,HKG
6651,-0.2764,0.3642,-0.3804,-0.7659,1.0795,-0.2698,0.1521,0.5596,0.199,0.6014,-0.683,0.5846,1,1,5,3,3,HKG
6652,-2.2185,1.2943,0.0369,-3.2755,0.4325,0.2749,3.2621,-1.9588,-1.8733,-1.7299,1.2337,-1.0036,2,5,3,6,6,HKG
6653,-2.5401,-2.5176,-0.7107,-2.6253,-0.5981,-0.069,0.9246,-3.2733,-1.638,-1.1406,-0.0413,1.4486,2,5,5,8,8,HKG
6654,1.3654,1.0598,0.8296,0.5304,-0.6335,0.1364,1.2136,0.6359,0.1104,2.6584,1.0064,0.3329,1,3,5,2,1,HKG
6655,-3.6801,0.793,-0.1513,-1.6478,-0.2544,0.2661,1.2938,0.5294,-0.6225,-1.3491,1.0521,0.3322,2,2,4,3,3,HKG
6656,-1.738,-0.1371,-0.5686,-2.3151,0.0652,0.6391,-0.633,-0.8724,1.3688,1.0123,0.9503,0.851,2,2,2,2,3,HKG
6657,1.5138,-0.4642,0.125,0.8587,0.1425,-0.2029,0.451,0.0328,-1.393,-2.0817,1.0303,0.5555,1,3,3,6,8,HKG
6658,1.5138,-0.4642,0.125,-0.0545,0.1031,0.1763,-1.133,-0.7783,-0.1825,0.287,0.0789,0.2052,2,3,2,3,7,HKG
6659,3.8335,-1.3324,-0.8877,-0.3481,-2.1453,1.7513,-1.7017,1.3924,0.2833,-1.1416,-0.9352,-1.057,1,2,5,3,3,HKG
6660,-1.1065,0.1747,0.0195,1.815,1.2777,0.4457,-1.2833,0.2932,-0.0186,-1.0621,1.4885,-0.9367,2,3,4,3,3,HKG
6661,0.6062,-1.5046,1.0493,-2.0465,-0.77,-0.6161,-0.0483,-0.1199,-0.2583,2.9659,0.7939,-0.2562,1,5,4,3,3,HKG
6662,-1.1981,1.6291,0.1093,-1.721,-0.6485,-0.2921,1.5527,0.105,-0.5775,-2.0422,0.0901,-0.2799,2,2,4,8,8,HKG
6663,0.1038,1.2718,1.024,-2.9504,-0.0828,0.1029,-1.1713,0.3222,-0.3747,0.5993,0.5311,0.3394,1,2,3,3,3,HKG
6664,1.7417,1.2353,-0.6048,-0.1191,0.4163,0.2191,0.8519,2.103,-0.0483,2.9659,0.7939,-0.2562,2,3,5,3,3,HKG
6665,0.228,-0.2413,0.4449,-2.0431,-0.9479,0.4628,-0.5507,0.7893,0.6821,-2.3425,0.1556,0.1876,1,2,5,2,3,HKG
6666,4.1441,-1.152,-0.3189,0.4865,-1.916,0.0455,-4.5835,0.632,-0.5587,0.3055,0.7366,0.1792,2,3,3,3,3,HKG
6667,2.2477,-0.2238,0.0034,-2.6163,0.746,1.0281,-1.3157,0.3703,0.4632,-0.6985,1.116,0.0539,2,4,2,3,2,HKG
6668,-1.0252,0.123,-0.1212,-2.6281,-0.2114,0.5027,0.8064,-0.7247,0.5663,-3.0207,0.8877,-0.0923,2,3,3,6,7,HKG
6669,2.5376,-1.0606,-0.0183,-0.4468,-0.3403,0.2973,-2.0078,-1.1864,0.3816,2.2731,-0.2087,0.3794,2,3,4,1,1,HKG
6670,-0.2695,-1.0783,-0.1123,2.3668,2.7834,-0.4379,1.2503,-0.5301,0.0382,0.2802,0.7208,-1.2238,2,3,3,3,3,HKG
6671,-0.9626,1.0151,-0.3539,4.0273,-0.7825,-0.0989,3.0038,1.103,0.0313,3.9308,1.436,-1.3614,1,3,4,3,6,HKG
6672,0.9443,0.0585,0.675,-0.3796,0.6184,0.3482,-1.4815,-0.3464,-0.0492,0.287,0.0789,0.2052,2,1,3,8,8,HKG
6673,-2.1729,1.1956,-0.5582,0.5231,0.6189,0.4964,-1.2202,0.2847,-0.335,-2.7063,0.1258,0.2871,2,2,3,8,8,HKG
6674,-3.2664,-0.52,0.4074,-3.2755,0.4325,0.2749,1.5095,-0.9552,0.1097,0.9763,1.3203,-1.1154,2,2,3,2,2,HKG
6675,-4.0475,0.6821,-0.1054,-1.7265,-0.0645,-1.0605,2.9547,1.0662,0.0445,-0.0274,0.8408,-0.1742,1,3,2,1,1,HKG
6676,-4.3683,0.5507,-0.1246,-3.2755,0.4325,0.2749,1.6336,-0.2878,0.2799,-0.3519,0.5733,-0.1626,1,4,5,3,3,HKG
6677,-0.8034,-0.6054,0.392,-0.7134,0.4263,-0.0809,-1.1057,-0.0916,0.548,0.3261,-0.2513,0.5778,2,1,2,8,8,HKG
6678,0.5076,0.0728,-0.0834,-2.3178,0.2625,-0.701,0.8087,1.0428,0.639,0.2203,0.5634,0.1718,2,4,5,3,3,HKG
6679,3.0614,-1.4845,0.027,1.116,-1.3507,-0.1646,-4.099,-0.234,-0.4677,1.2583,-0.0631,0.9502,2,2,4,8,8,HKG
6680,-2.0424,0.5678,0.6451,-1.0973,0.0534,0.1452,0.6897,-0.3883,-0.7434,-1.3661,0.5721,-0.2453,1,2,4,3,3,HKG
6681,2.0401,-1.8975,-0.5754,-0.1191,0.4163,0.2191,-3.7913,-0.6208,-0.4625,-0.1053,-0.2053,-0.945,1,4,3,8,8,HKG
6682,-1.0577,0.1817,0.368,-1.089,1.63,0.005,-1.4074,-0.3741,-0.1887,-2.4023,0.5336,-1.2151,2,2,2,3,8,HKG
6683,-0.7632,0.2964,0.099,-0.1191,0.4163,0.2191,-0.2332,-1.451,-0.0888,-0.3349,1.0533,0.4149,1,1,4,1,2,HKG
6684,0.7225,0.7869,0.1617,0.1999,0.4657,-0.4601,-0.3095,-1.4631,-0.376,0.287,0.0789,0.2052,2,3,4,8,3,HKG
6685,-1.6404,0.6476,0.5238,-0.3796,0.6184,0.3482,4.1672,-1.1111,0.3367,-2.09,0.9859,-1.081,2,4,3,8,8,HKG
6686,1.1461,0.7788,-0.4293,1.5095,0.0112,0.7671,1.3171,1.3347,1.1281,2.3247,-1.28,0.4942,2,3,2,8,8,HKG
6687,1.638,-1.9773,-0.4541,0.9226,-0.1901,0.0154,-4.5835,0.632,-0.5587,1.2347,0.6571,-0.206,1,3,4,4,4,HKG
6688,1.2756,-1.0892,0.5354,3.6266,0.1418,1.4374,-2.9769,-0.2053,-1.3259,3.3124,-0.0587,0.157,1,3,2,8,6,HKG
6689,0.8139,0.6863,-0.5284,1.4276,-0.6489,0.0213,0.0783,0.5866,0.3651,0.287,0.0789,0.2052,2,2,3,3,3,HKG
6690,3.7005,0.3048,-1.3453,-0.1698,-0.5412,0.737,-2.2599,0.2706,-0.5866,2.9659,0.7939,-0.2562,2,2,5,3,8,HKG
6691,1.7726,-1.0704,-0.4935,-2.0519,-0.5235,-0.0616,-0.8831,-1.3024,-0.6657,20.9255,0.5124,-0.7477,2,5,3,8,8,HKG
6692,0.3551,0.676,0.2077,-2.3761,0.6109,-0.6559,-1.8968,0.5161,0.2597,0.941,-0.4776,0.8402,1,5,4,4,4,HKG
6693,1.0789,0.8685,0.1354,1.5059,0.1162,0.7821,-0.6641,-1.6645,-0.0528,-0.0274,0.8408,-0.1742,1,1,2,8,8,HKG
6694,-2.789,0.4799,-0.152,-1.3615,1.168,-0.5156,0.9799,-0.0213,0.7497,-0.375,-1.6081,0.2066,2,3,3,4,4,HKG
6695,0.4602,0.0758,0.1974,0.8528,-0.762,0.5362,-0.9233,-1.2394,-0.1243,0.9224,0.2048,-0.3402,1,2,4,2,2,HKG
6696,0.3736,-0.6797,-0.9145,0.9079,-0.3327,-1.0929,-1.8338,1.2197,0.3468,-0.0424,-0.8533,-0.5064,1,2,4,3,2,HKG
6697,1.5138,-0.4642,0.125,0.5304,-0.6335,0.1364,-1.6666,0.0509,-0.2602,0.6508,0.1087,0.1056,1,2,3,3,3,HKG
6698,-0.9924,-1.2895,-0.0101,1.1625,0.072,-0.0565,-1.3922,-0.3532,-0.254,-1.6614,0.5999,0.198,1,3,5,3,6,HKG
6699,-0.3149,1.0956,0.9686,0.2744,-1.3916,0.059,-0.2069,0.0767,2.3022,-0.0123,0.5531,2.2616,2,3,3,3,2,HKG
6700,-3.9334,-0.782,-0.135,-3.2755,0.4325,0.2749,1.5247,-0.9342,0.0445,-3.0207,0.8877,-0.0923,2,2,3,2,2,HKG
6701,-2.1892,-0.1578,0.3653,-0.133,0.5554,-0.3325,1.0403,-0.0682,-0.0465,0.2835,0.6992,-0.708,2,5,3,3,3,HKG
6702,4.4548,-0.9716,0.2499,6.1936,0.3841,0.1077,-4.5835,0.632,-0.5587,5.0223,-0.6098,-0.7406,2,3,4,8,8,HKG
6703,-0.4934,-0.3774,-1.0392,-1.6777,-0.0757,0.3967,-0.6799,0.8583,1.4548,1.6328,-0.6179,-0.0266,2,3,3,3,8,HKG
6704,-0.0509,0.5279,-0.0531,-1.0742,-1.3116,0.1969,-2.0287,-0.1847,-0.2007,2.0216,0.2867,0.2104,1,2,3,8,8,HKG
6705,-3.6818,0.7941,0.0345,2.7533,0.884,-1.3403,2.9121,0.3586,-0.6206,-3.0207,0.8877,-0.0923,1,2,4,8,8,HKG
6706,0.242,-1.4808,0.0687,-2.626,-0.6174,0.1921,-1.5163,-1.0205,-0.4241,2.0303,0.6003,2.4648,1,4,3,1,3,HKG
6707,-4.3683,0.5507,-0.1246,-2.9565,0.4818,-0.4043,3.2291,0.6621,0.0508,-2.7084,1.3399,0.0419,2,2,4,3,3,HKG
6708,-2.238,-0.1649,0.0167,-1.6559,0.3788,1.3923,2.0395,1.0066,-0.4138,1.6751,1.1392,-0.2028,1,1,3,2,2,HKG
6709,1.8183,-1.1691,-1.0887,0.8729,-0.8659,1.09,-2.5414,-0.3572,0.3038,1.3046,-0.5403,1.2011,2,2,2,3,2,HKG
6710,2.2235,-0.2129,0.1288,-0.436,-1.1708,0.5112,-0.9613,-0.1396,-0.29,0.287,0.0789,0.2052,2,3,5,3,3,HKG
6711,3.0213,-1.4154,0.3184,1.8098,-0.9514,-0.1785,-2.4702,0.3912,1.5339,0.9582,-0.1038,-0.4835,2,1,3,3,3,HKG
6712,-1.2142,-0.5611,-0.5234,-0.1191,0.4163,0.2191,-0.2808,-1.4223,0.1889,-0.0274,0.8408,-0.1742,2,1,3,2,2,HKG
6713,4.1441,-1.152,-0.3189,2.7149,0.5288,-0.2363,-3.8554,-0.6793,-0.3575,4.7026,-0.2125,-0.0057,1,1,3,3,4,HKG
6714,1.9159,-0.3844,0.0037,0.5189,0.1776,0.1837,-2.5797,0.7433,0.1116,0.9685,-0.6747,1.0009,1,4,3,3,1,HKG
6715,1.0977,0.6955,0.6226,-2.626,-0.6174,0.1921,0.506,-0.941,0.0675,-1.753,-1.1305,1.0343,2,5,3,6,6,HKG
6716,-1.5678,-3.006,-0.6424,-3.2755,0.4325,0.2749,-2.5973,-1.0847,-0.9915,5.0101,-0.425,-0.5948,2,1,2,3,2,HKG
6717,0.644,2.2013,0.1457,0.2729,-0.1814,0.1898,-1.576,-4.5143,0.0636,-3.0207,0.8877,-0.0923,1,4,3,3,3,HKG
6718,-0.3612,0.3762,-0.0224,-1.0712,-2.1263,0.7798,0.4797,0.0736,-0.8281,-1.0395,-0.3745,-0.0117,2,2,3,1,1,HKG
6719,-2.5785,1.0762,-0.2195,-3.2755,0.4325,0.2749,0.2548,-0.4832,0.3128,-2.7063,0.1258,0.2871,2,3,3,3,3,HKG
6720,-2.0577,0.6433,-0.6179,-0.0573,0.4898,0.748,1.6336,-0.2878,0.2799,-0.0205,0.2914,0.7943,2,3,4,3,3,HKG
6721,-3.6454,0.7619,-0.2268,-2.9633,0.8068,0.2044,3.6983,-0.2249,0.207,-1.7652,-0.9457,1.1802,1,3,4,3,8,HKG
6722,4.4548,-0.9716,0.2499,3.7424,-0.6114,0.6073,-4.5835,0.632,-0.5587,4.7148,-0.3972,-0.1516,2,5,5,6,5,HKG
6723,-3.2452,-0.5397,-0.1616,-1.0909,0.463,-0.1745,1.2503,-0.5301,0.0382,1.7144,0.9015,-0.2907,2,1,3,8,3,HKG
6724,3.4177,-1.4029,0.0006,2.3899,-0.0877,-0.141,-1.6393,0.7376,0.4702,3.2733,0.5813,-0.8452,2,1,3,8,8,HKG
6725,-0.6578,0.2339,-0.1671,0.1945,0.7122,0.0945,-0.0972,-0.1574,-0.2186,2.2626,0.6512,-0.8726,2,2,4,3,3,HKG
6726,4.4548,-0.9716,0.2499,6.1936,0.3841,0.1077,-4.5835,0.632,-0.5587,4.0759,-0.5942,0.3385,1,2,3,3,8,HKG
6727,-3.1151,0.1863,0.4415,-0.7665,-0.0716,-0.0853,-0.6641,-1.6645,-0.0528,3.003,6.1498,-0.7686,1,4,5,8,3,HKG
6728,1.8155,-1.3511,-0.6319,-3.2755,0.4325,0.2749,-4.309,0.2278,-0.5524,1.065,-0.3111,2.9521,1,4,5,3,5,HKG
6729,3.4661,-1.4433,-0.8417,0.8386,0.2464,-0.7567,-2.5794,0.7425,0.1381,2.6435,-0.6877,0.0007,1,1,4,1,2,HKG
6730,-2.7231,0.3151,0.8696,-1.4042,-0.5674,-0.3389,0.6522,0.4252,0.6813,-0.7458,-0.58,0.1485,1,5,5,4,4,HKG
6731,-4.0576,0.7311,0.4441,-2.3752,0.8927,-0.0992,2.9766,0.4163,-0.6991,0.0252,0.6098,1.3501,2,3,5,6,6,HKG
6732,1.6052,-0.5648,-0.5651,1.8216,-1.1257,0.2702,-1.8766,0.5128,-0.3449,1.6377,0.3567,0.067,2,1,2,8,8,HKG
6733,0.7166,-1.4523,-1.0205,-0.1191,0.4163,0.2191,-1.4722,-0.2474,0.5055,2.1734,-4.4924,2.4818,2,2,4,8,8,HKG
6734,-1.0064,-0.05,0.3661,-2.6434,1.1379,0.0819,-0.9572,-0.2188,-0.2146,-0.3854,0.0702,-0.8642,2,1,2,2,2,HKG
6735,-1.0252,0.123,-0.1212,0.8473,-0.1781,-0.2323,-1.585,0.0106,-0.7552,-0.6881,-0.2525,0.4951,1,3,3,6,6,HKG
6736,2.2452,1.3027,-1.4075,1.163,-0.2882,-0.6675,0.8482,1.9976,-0.7395,1.6272,0.5252,-0.3272,2,2,4,2,2,HKG
6737,-3.0636,-3.4475,-0.1556,-3.2755,0.4325,0.2749,-1.576,-4.5143,0.0636,-3.0207,0.8877,-0.0923,2,5,5,3,4,HKG
6738,-3.6039,-0.7747,0.9211,-2.6382,0.2916,0.0325,0.7814,0.3561,-0.0914,-2.7063,0.1258,0.2871,2,5,5,3,6,HKG
6739,-0.8121,-0.4813,-0.6447,0.519,-0.9541,0.107,0.1676,0.5798,0.1603,2.6584,1.0064,0.3329,2,1,5,1,1,HKG
6740,-3.0504,1.1059,0.6225,-0.4328,0.1205,0.3438,2.653,0.7836,-0.6921,2.5749,1.1034,-0.7384,1,2,5,3,2,HKG
6741,-4.0475,0.6821,-0.1054,3.8157,0.1571,0.8437,2.3607,-0.4162,-0.0901,-0.5918,2.0501,0.8425,2,1,2,2,3,HKG
6742,4.4548,-0.9716,0.2499,1.1772,-1.2966,0.6254,-1.1574,1.9981,-0.5821,3.5877,-0.1806,-0.4658,2,1,2,1,1,HKG
6743,2.0269,-1.8575,-0.4695,1.2298,1.0676,0.9955,-3.2418,-1.4306,-0.3969,2.6534,0.7343,0.9868,1,5,4,7,8,HKG
6744,-2.4845,0.4199,0.4995,-1.6598,0.9169,0.9243,1.2554,-1.2664,-0.9046,-2.394,0.578,0.4213,2,3,4,5,4,HKG
6745,1.7269,-1.0685,-0.3985,1.5095,0.0112,0.7671,-2.934,0.5411,0.4614,0.9075,-1.4893,-0.6724,1,3,3,2,4,HKG
6746,3.053,-1.4554,-0.2007,3.0954,0.0149,-0.8827,-2.9247,-0.5995,0.0622,2.3413,-0.1106,-0.5245,2,5,3,8,3,HKG
6747,1.9027,-0.3444,0.1096,1.5218,-0.5234,0.6049,0.9308,-0.0581,0.7629,0.5739,0.2055,-0.434,1,1,3,5,4,HKG
6748,0.6336,-0.1219,0.1062,-0.7728,-0.1068,-0.0875,-3.941,0.4491,-0.2455,-0.0205,0.2914,0.7943,1,2,3,8,8,HKG
6749,1.5543,-0.3024,-1.2241,-0.1709,-0.16,0.1605,-2.8003,0.0671,0.2589,1.6175,-0.6483,0.1667,1,1,4,8,8,HKG
6750,-1.2142,-0.5611,-0.5234,-2.9504,-0.0828,0.1029,-1.8564,0.1676,1.2821,-0.3769,-0.3015,-0.4992,1,3,4,8,8,HKG
6751,2.0614,0.4549,-0.5555,0.206,-0.0989,0.0472,-3.3407,0.2056,-1.1274,1.3218,-0.4764,0.5071,1,2,3,2,1,HKG
6752,0.4921,-0.0404,1.0789,2.7905,-0.0056,0.7477,-0.6155,0.9161,1.3763,-1.4019,0.8808,-0.102,2,2,3,1,3,HKG
6753,-4.3683,0.5507,-0.1246,-2.9565,0.4818,-0.4043,3.2894,-1.2721,-1.1429,-2.293,0.9473,-0.2915,2,3,4,8,8,HKG
6754,-2.3887,0.4372,0.122,-1.3404,0.5383,1.3997,1.6905,-1.4571,-0.397,-2.017,1.0574,-0.4038,2,2,4,6,6,HKG
6755,1.4733,-1.2897,-0.9825,3.3707,-1.5189,0.6712,-2.3205,0.3182,0.1831,-0.7947,-0.694,-2.5919,1,3,5,3,3,HKG
6756,-1.9967,0.5659,0.5501,-2.3306,1.1521,-0.5995,2.209,0.589,-0.1641,1.6499,0.1719,-0.0789,1,5,4,3,3,HKG
6757,-0.5903,-1.2097,-0.1315,-0.1191,0.4163,0.2191,-1.3475,-2.1238,-0.7666,-1.4083,-0.3666,0.1121,1,3,3,8,8,HKG
6758,0.7737,-1.4931,-1.0356,-1.387,-0.8845,1.2917,-1.9652,-0.4788,1.0467,0.6506,0.0162,0.5661,2,2,4,2,1,HKG
6759,-1.4273,0.0433,0.0002,-0.1191,0.4163,0.2191,-1.3649,0.3335,0.4765,-0.0274,0.8408,-0.1742,2,5,4,3,3,HKG
6760,3.7908,-1.2248,0.1511,1.4981,-0.3094,0.7377,-4.5835,0.632,-0.5587,-2.7132,0.6752,-0.6814,2,1,5,8,8,HKG
6761,-0.7708,-0.6641,-0.0972,-0.7707,0.0595,-0.5861,1.0302,-0.853,-1.1935,0.6485,1.2303,0.3209,1,4,5,2,3,HKG
6762,-3.2029,0.3896,-0.0409,-2.6314,-0.0334,-0.5763,1.9252,-0.4481,-2.3622,1.619,-1.1194,-0.0882,1,3,5,8,8,HKG
6763,-3.9662,0.6305,-0.246,-3.2755,0.4325,0.2749,-0.5888,-0.8114,1.895,-3.0207,0.8877,-0.0923,2,1,2,8,2,HKG
6764,-1.5574,-0.6828,-0.6029,-0.1191,0.4163,0.2191,1.5247,-0.9342,0.0445,-0.3349,1.0533,0.4149,2,3,4,3,8,HKG
6765,1.8693,-0.3639,0.0688,-0.0753,0.1876,-0.1164,-0.5879,0.0292,-0.7653,2.1927,0.5084,-1.0733,2,1,2,3,8,HKG
6766,-0.5515,-0.383,1.1618,2.4631,0.3064,0.4172,0.7814,0.3561,-0.0914,2.0216,0.2867,0.2104,1,3,4,6,6,HKG
6767,-0.9385,1.0043,-0.4794,-0.1191,0.4163,0.2191,-0.6641,-1.6645,-0.0528,-0.0274,0.8408,-0.1742,2,3,5,8,8,HKG
6768,-1.0252,0.123,-0.1212,0.7888,-0.4295,0.3179,-0.975,-0.0951,0.0397,-3.0207,0.8877,-0.0923,1,5,5,5,5,HKG
6769,-2.1857,-0.1182,0.1479,0.2699,-0.4315,0.2655,1.4641,-0.8866,0.8141,-0.3533,-0.0205,-0.8305,2,5,5,6,7,HKG
6770,-2.8966,1.003,-0.486,-3.2755,0.4325,0.2749,2.1335,-0.4215,0.7356,-2.0317,-0.0785,0.1143,2,4,3,6,7,HKG
6771,-1.2055,-0.6852,0.5134,2.4321,-2.2032,1.5478,0.8909,0.3461,-0.9009,-0.0274,0.8408,-0.1742,2,1,5,8,8,HKG
6772,0.9028,1.5951,-0.4729,2.4114,-0.27,0.3586,0.0202,-0.1413,-0.2614,2.2626,0.6512,-0.8726,1,3,3,5,4,HKG
6773,-0.2695,-1.0783,-0.1123,-0.1191,0.4163,0.2191,-1.3922,-0.3532,-0.254,0.2849,1.293,-0.04,1,3,2,8,8,HKG
6774,-2.6745,-1.0792,0.6275,-2.3675,-0.4134,0.3736,2.415,0.2458,0.9407,4.2267,0.1638,0.2189,1,3,5,5,3,HKG
6775,2.3508,-1.7171,-0.0067,3.0372,0.4002,0.1634,-0.0266,1.5895,-0.1754,4.0499,0.9377,0.0273,1,2,3,3,1,HKG
6776,-1.7946,-0.0676,0.0461,0.8359,0.633,-0.185,-0.3188,-0.3225,0.0231,1.6256,-0.1611,-0.5346,1,1,3,8,8,HKG
6777,-1.8431,-0.1509,1.0981,-2.9501,0.554,0.5989,3.0909,-0.6713,-0.2462,4.4,0.6648,1.3066,2,3,5,8,8,HKG
